DISTRICT_NAME,YEAR,CROP_TYPE,AUTUMN_HUMIDITY,SPRING_HUMIDITY,SUMMER_HUMIDITY,WINTER_HUMIDITY,AUTUMN_RAINFALL,SPRING_RAINFALL,SUMMER_RAINFALL,WINTER_RAINFALL,AUTUMN_TEMPERATURE,SPRING_TEMPERATURE,SUMMER_TEMPERATURE,WINTER_TEMPERATURE,AUTUMN_WIND_SPEED,SPRING_WIND_SPEED,SUMMER_WIND_SPEED,WINTER_WIND_SPEED,YIELD
DOLPA,1993,BARLEY,2.38,3.22,8.34,1.62,0.62,53.03,223.22,13.95,0.5,0.15,8.77,-5.22,2.16,3.09,2.86,2.67,677.59
DOLPA,1994,BARLEY,2.72,3.08,8.3,1.58,0.83,17.42,260.3,26.5,-0.98,1.31,9.25,-6.96,2.2,3.09,2.8,2.69,984.48
DOLPA,1995,BARLEY,3.04,3.13,8.29,1.65,25.11,16.0,277.06,38.55,-0.01,1.06,9.05,-7.98,2.31,3.12,2.93,2.51,982.76
DOLPA,1996,BARLEY,3.28,3.38,8.58,1.48,20.95,44.34,239.06,56.69,0.16,1.24,8.7,-6.65,2.24,3.03,2.85,2.55,979.38
DOLPA,1997,BARLEY,3.03,3.07,8.04,1.45,4.22,30.84,184.49,51.02,-1.52,0.15,8.88,-8.41,2.31,3.01,2.82,2.68,1471.79
DOLPA,1998,BARLEY,3.5,3.42,8.66,1.44,29.93,64.83,220.85,7.28,1.42,1.2,9.73,-5.92,2.22,2.94,2.94,2.48,408.93
DOLPA,1999,BARLEY,2.7,2.58,8.24,1.48,23.6,29.73,165.23,14.37,0.4,2.54,9.05,-5.41,2.28,3.15,2.9,2.39,807.02
DOLPA,2000,BARLEY,3.28,3.27,8.8,1.44,2.33,57.65,485.69,17.76,0.24,1.53,8.33,-7.08,2.2,3.04,2.76,2.67,786.67
DOLPA,2001,BARLEY,3.25,3.66,8.78,1.52,15.95,43.83,426.77,0.26,0.57,0.93,8.7,-5.83,2.12,2.84,2.71,2.64,786.67
DOLPA,2002,BARLEY,2.82,3.45,7.95,1.56,6.78,22.09,213.25,65.84,-0.3,1.77,8.53,-6.68,2.24,2.93,2.88,2.59,938.46
DOLPA,2003,BARLEY,2.74,3.17,8.68,1.57,21.06,9.25,343.73,44.2,0.06,0.94,8.95,-7.2,2.12,3.08,2.79,2.4,1166.67
DOLPA,2004,BARLEY,3.42,3.67,8.67,1.78,40.21,124.38,585.92,27.67,-1.4,2.37,8.12,-5.97,2.08,2.94,2.6,2.31,1166.67
DOLPA,2005,BARLEY,3.1,3.75,8.68,1.9,77.85,84.2,708.44,66.67,-1.84,0.35,8.38,-8.41,1.98,2.86,2.54,2.32,1166.67
DOLPA,2006,BARLEY,3.54,4.31,8.97,2.14,25.05,168.88,655.73,22.4,-0.96,0.32,8.17,-4.55,2.14,2.65,2.5,2.39,1009.76
DOLPA,2007,BARLEY,3.5,4.4,9.21,1.8,14.14,182.67,814.41,124.05,-0.04,-0.23,8.36,-7.3,1.96,2.44,2.52,2.33,1000.0
DOLPA,2008,BARLEY,3.58,3.95,9.12,2.01,16.26,99.27,1014.66,11.95,0.24,0.47,7.87,-6.53,1.98,2.64,2.36,2.67,527.78
DOLPA,2009,BARLEY,3.46,3.85,8.42,1.96,108.13,82.38,591.54,16.27,-0.65,1.04,8.3,-5.46,2.06,2.88,2.66,2.22,987.5
DOLPA,2010,BARLEY,3.86,3.91,8.79,1.78,48.75,33.41,764.47,35.71,0.11,2.22,8.41,-6.8,1.94,2.8,2.72,2.21,1000.0
DOLPA,2011,BARLEY,3.84,4.31,9.16,1.84,3.21,100.2,908.08,52.56,0.44,0.35,8.11,-7.68,2.03,2.73,2.47,2.42,1666.67
DOLPA,2012,BARLEY,3.39,3.77,8.85,1.97,18.2,51.3,741.01,55.1,-1.7,0.07,8.47,-8.98,2.13,2.88,2.68,2.6,1666.67
DOLPA,2013,BARLEY,4.37,4.37,9.62,2.01,100.54,74.49,951.27,160.01,0.15,-0.01,8.46,-8.78,2.08,2.65,2.57,2.51,1530.0
DOLPA,2014,BARLEY,3.74,4.27,9.05,1.99,61.75,79.89,708.57,93.02,-0.34,-0.01,8.45,-8.01,2.0,2.81,2.73,2.53,1153.85
DOLPA,2015,BARLEY,3.86,4.6,8.82,2.25,31.73,234.95,594.33,90.82,0.34,-0.64,8.18,-7.88,1.95,2.4,2.53,2.53,641.03
DOLPA,2016,BARLEY,3.89,4.39,9.56,2.0,37.07,119.83,655.33,35.75,0.78,1.63,8.89,-5.2,2.13,2.76,2.69,2.34,858.97
DOLPA,2017,BARLEY,4.15,4.41,9.41,2.16,9.5,176.05,712.23,25.56,0.21,0.41,8.67,-5.47,2.09,2.91,2.71,2.41,954.42
DOLPA,2018,BARLEY,3.35,4.34,9.44,2.01,0.21,6.5,25.55,0.55,-1.22,1.02,8.68,-5.83,2.09,2.81,2.55,2.45,969.01
DOLPA,2019,BARLEY,4.06,4.24,9.27,2.13,1.01,4.03,22.66,7.32,0.5,-0.79,8.49,-9.49,1.96,2.57,2.57,2.62,1002.82
DOTI,1981,BARLEY,6.18,6.2,13.94,3.88,43.42,166.08,703.67,82.53,13.42,18.22,21.6,8.14,1.95,2.37,2.08,1.97,900.0
DOTI,1982,BARLEY,6.36,6.73,12.86,3.7,8.08,104.57,480.42,110.27,14.1,17.14,22.11,8.38,2.0,2.5,2.24,1.95,900.0
DOTI,1983,BARLEY,7.11,5.28,13.13,3.19,71.61,66.37,633.68,35.35,13.4,17.76,22.4,7.72,1.87,2.61,2.15,1.99,900.0
DOTI,1984,BARLEY,5.42,4.95,14.25,3.1,12.07,33.68,523.65,67.31,14.21,19.93,21.46,7.97,2.09,2.72,2.1,2.07,888.89
DOTI,1985,BARLEY,7.82,4.35,13.6,3.17,94.0,65.42,579.02,58.91,13.34,20.12,21.7,8.59,1.81,2.76,2.13,2.11,800.0
DOTI,1986,BARLEY,5.75,4.83,12.92,3.42,14.71,60.31,643.24,54.73,13.86,18.26,21.46,8.64,1.98,2.67,2.1,2.01,850.0
DOTI,1987,BARLEY,4.3,4.99,11.54,2.92,29.72,72.07,266.72,35.22,15.36,18.36,23.69,9.99,2.11,2.63,2.33,2.03,800.0
DOTI,1988,BARLEY,6.57,4.63,14.34,3.49,1.53,77.93,650.11,113.46,14.56,19.59,21.82,9.9,2.02,2.73,2.07,1.97,885.71
DOTI,1990,BARLEY,6.24,5.71,14.1,3.31,3.19,67.79,481.13,76.66,14.87,18.18,22.11,10.17,2.02,2.57,2.15,2.03,969.7
DOTI,1991,BARLEY,4.94,4.22,13.18,3.19,2.76,64.26,299.75,44.35,14.28,19.39,22.74,9.19,2.09,2.72,2.24,2.04,937.5
DOTI,1992,BARLEY,6.07,4.04,12.82,3.1,47.19,23.36,411.52,6.81,14.46,19.24,22.1,9.07,2.01,2.75,2.25,2.02,537.04
DOTI,1993,BARLEY,4.23,4.59,13.32,2.6,0.02,59.62,291.93,22.85,15.53,18.16,22.48,10.07,2.19,2.64,2.26,2.07,901.82
DOTI,1994,BARLEY,5.66,4.33,13.6,3.07,0.26,21.43,365.17,42.93,14.7,19.68,22.67,9.34,2.12,2.76,2.21,2.13,925.45
DOTI,1995,BARLEY,6.08,4.39,13.36,3.21,17.61,14.26,359.69,52.91,15.28,19.44,22.65,8.46,2.07,2.64,2.29,2.09,1038.78
DOTI,1996,BARLEY,6.59,4.95,14.06,3.08,19.77,43.84,402.63,78.72,14.63,19.51,21.92,9.28,1.98,2.66,2.22,2.06,1113.64
DOTI,1997,BARLEY,5.71,4.67,13.42,2.82,12.42,44.77,281.81,66.47,14.13,18.03,22.43,8.05,1.96,2.6,2.27,2.1,1255.88
DOTI,1998,BARLEY,7.46,5.29,13.9,3.13,53.24,85.65,285.94,9.64,16.19,18.57,22.95,9.3,2.01,2.57,2.34,2.0,885.71
DOTI,1999,BARLEY,5.22,3.48,13.3,2.75,23.88,22.54,256.3,21.53,15.34,20.35,22.77,10.18,2.08,2.85,2.28,2.08,970.59
DOTI,2000,BARLEY,6.16,4.75,14.71,2.68,0.53,97.69,594.24,24.47,14.98,19.48,21.11,8.87,2.01,2.69,2.06,2.09,970.59
DOTI,2001,BARLEY,5.66,5.03,14.44,2.45,18.0,51.87,529.17,3.46,15.61,19.03,21.85,10.07,2.04,2.6,2.08,2.09,970.59
DOTI,2002,BARLEY,5.84,4.7,12.31,3.14,6.12,25.77,312.95,102.43,15.2,20.06,23.02,9.27,2.08,2.66,2.26,2.07,877.98
DOTI,2003,BARLEY,6.34,4.5,13.88,3.53,33.11,10.6,579.88,54.94,14.71,19.07,22.31,9.01,1.96,2.64,2.12,2.02,1000.0
DOTI,2004,BARLEY,6.71,5.41,14.22,3.7,39.44,133.46,640.3,30.76,13.61,20.33,21.29,9.56,1.87,2.64,2.03,1.95,1300.0
DOTI,2005,BARLEY,7.28,5.84,14.01,3.86,23.88,103.98,870.29,79.8,13.76,18.38,21.94,8.53,1.8,2.44,2.07,2.0,800.0
DOTI,2006,BARLEY,7.28,6.79,14.68,3.65,22.93,162.03,720.47,23.95,14.56,18.18,21.3,11.19,1.92,2.34,1.95,1.99,1270.83
DOTI,2007,BARLEY,7.64,7.32,14.98,3.59,4.21,201.0,957.63,114.24,14.09,18.15,21.42,8.91,1.76,2.33,2.02,1.98,1270.83
DOTI,2008,BARLEY,8.58,5.56,15.34,3.95,13.19,90.04,1063.17,13.5,14.51,18.88,20.49,9.14,1.67,2.49,1.88,1.9,732.0
DOTI,2009,BARLEY,7.38,5.45,13.61,3.92,135.14,50.64,702.41,19.76,13.86,19.33,22.48,10.32,1.84,2.56,2.17,2.0,732.0
DOTI,2010,BARLEY,9.04,5.1,14.04,3.93,46.95,33.07,1050.09,50.66,14.74,20.97,21.96,9.17,1.75,2.69,2.04,2.0,1000.0
DOTI,2011,BARLEY,8.88,6.65,15.05,4.14,2.26,91.49,1189.54,71.34,14.4,18.24,21.01,8.38,1.72,2.43,1.91,1.94,1020.41
DOTI,2012,BARLEY,8.18,5.34,14.11,4.22,5.5,47.51,756.47,62.7,13.84,18.57,22.44,8.14,1.84,2.49,2.2,1.98,1000.0
DOTI,2013,BARLEY,9.2,6.47,16.02,4.93,57.31,36.54,1160.25,195.2,14.72,19.41,20.96,8.34,1.73,2.51,2.1,1.92,1541.67
DOTI,2014,BARLEY,7.73,6.66,14.35,4.43,43.15,79.1,686.87,129.93,14.88,18.4,22.47,8.94,1.92,2.44,2.21,1.92,1500.0
DOTI,2015,BARLEY,7.19,7.74,14.43,4.43,18.25,228.22,581.01,99.89,15.98,17.83,21.96,9.44,2.0,2.27,2.17,2.01,900.0
DOTI,2016,BARLEY,7.27,6.48,15.59,3.36,9.34,110.29,684.32,31.98,15.62,20.12,21.72,10.82,1.95,2.54,2.13,2.03,900.0
DOTI,2017,BARLEY,8.32,6.35,15.33,3.97,1.54,141.5,763.58,31.03,15.19,19.44,21.93,10.86,1.89,2.43,2.14,2.04,1000.0
DOTI,2018,BARLEY,7.74,6.44,15.4,3.7,0.37,5.13,27.58,0.58,13.79,19.47,21.8,9.85,1.84,2.58,2.11,2.04,935.83
DOTI,2019,BARLEY,8.49,6.62,14.97,4.49,0.9,2.7,22.8,7.72,15.06,18.18,22.19,7.6,1.78,2.42,2.13,1.95,989.53
GORKHA,1981,BARLEY,5.92,5.75,12.25,3.01,23.81,175.83,672.91,33.12,7.52,10.13,14.92,2.17,1.83,2.36,2.28,1.93,916.67
GORKHA,1982,BARLEY,5.78,5.17,11.73,2.98,7.69,52.44,497.36,85.92,7.54,9.82,15.25,2.04,1.82,2.52,2.46,1.84,869.57
GORKHA,1983,BARLEY,5.69,4.6,11.37,2.18,56.4,67.66,289.73,5.06,8.14,9.81,15.84,1.63,1.98,2.68,2.56,1.93,869.57
GORKHA,1984,BARLEY,5.61,4.33,12.14,2.28,15.31,38.61,625.36,17.52,7.62,11.84,14.77,2.44,1.85,2.71,2.34,1.93,833.33
GORKHA,1985,BARLEY,6.96,4.03,11.62,2.79,57.85,27.21,519.48,30.8,7.66,11.8,15.1,2.42,1.7,2.72,2.46,1.92,760.0
GORKHA,1986,BARLEY,4.69,4.14,11.38,2.6,25.31,37.23,382.16,44.03,7.91,10.05,15.11,2.49,2.01,2.68,2.42,1.94,809.52
GORKHA,1987,BARLEY,5.78,4.01,11.49,2.57,89.55,26.81,481.84,10.61,7.85,10.5,15.68,3.66,1.85,2.65,2.48,1.98,1000.0
GORKHA,1988,BARLEY,5.47,4.81,12.31,2.78,11.5,116.5,557.01,24.53,8.25,11.18,15.26,4.17,1.94,2.65,2.32,1.9,1000.0
GORKHA,1990,BARLEY,5.86,4.72,12.24,2.71,12.51,27.55,588.69,19.41,8.31,10.41,15.49,3.99,1.89,2.68,2.39,1.91,1095.24
GORKHA,1991,BARLEY,4.64,3.75,12.1,2.48,3.03,35.28,315.65,26.0,7.87,11.3,15.68,2.76,1.98,2.72,2.55,2.0,791.67
GORKHA,1992,BARLEY,5.72,3.75,11.12,2.49,54.85,17.75,345.35,5.68,8.1,11.32,15.29,2.25,1.89,2.77,2.58,1.93,410.71
GORKHA,1993,BARLEY,4.93,4.5,11.82,2.25,6.11,89.85,350.12,7.22,8.74,9.93,15.57,3.73,1.97,2.64,2.57,1.91,812.12
GORKHA,1994,BARLEY,4.74,4.06,11.8,2.31,1.8,20.42,320.0,16.0,7.77,11.21,16.12,2.9,2.04,2.72,2.58,2.01,2641.67
GORKHA,1995,BARLEY,5.24,4.0,12.25,2.42,32.25,23.65,408.87,16.83,8.67,11.24,15.59,1.99,2.06,2.79,2.5,1.98,942.62
GORKHA,1996,BARLEY,5.56,4.36,12.02,2.4,25.23,54.51,400.78,40.33,8.42,11.33,15.08,2.9,1.9,2.65,2.4,1.92,1186.99
GORKHA,1997,BARLEY,4.81,4.07,11.55,2.17,3.3,37.55,283.36,17.57,7.65,9.9,15.8,1.76,1.97,2.6,2.56,2.0,1286.29
GORKHA,1998,BARLEY,6.68,4.85,12.28,2.24,27.45,49.48,428.93,3.17,10.0,11.02,16.08,3.42,1.94,2.62,2.56,2.0,1312.5
GORKHA,1999,BARLEY,5.24,3.82,11.84,2.26,42.37,44.88,273.62,4.07,8.8,12.19,15.75,4.14,1.98,2.79,2.61,1.99,899.19
GORKHA,2000,BARLEY,6.0,4.67,12.42,2.1,5.48,55.23,479.27,2.59,8.94,11.08,15.15,2.56,1.92,2.64,2.47,2.0,899.19
GORKHA,2001,BARLEY,6.08,4.94,12.37,2.11,11.7,51.17,415.28,0.23,9.06,10.92,15.72,3.71,1.9,2.63,2.54,1.94,900.0
GORKHA,2002,BARLEY,5.2,5.23,11.51,2.46,15.81,61.68,267.29,29.51,8.62,11.18,15.74,3.22,2.02,2.61,2.6,1.93,900.0
GORKHA,2003,BARLEY,5.05,4.41,12.0,2.59,16.92,14.85,298.73,53.38,9.03,10.63,15.92,2.75,2.0,2.6,2.59,1.96,876.92
GORKHA,2004,BARLEY,6.28,5.67,12.72,3.04,80.26,214.15,756.78,19.67,6.96,11.55,14.8,3.11,1.72,2.44,2.31,1.87,900.0
GORKHA,2005,BARLEY,6.14,4.94,12.2,3.2,142.25,60.73,659.13,55.68,7.0,10.26,15.43,2.44,1.78,2.51,2.34,1.81,900.0
GORKHA,2006,BARLEY,6.68,5.86,12.7,3.19,29.66,157.89,718.81,20.49,7.83,10.48,14.99,4.93,1.74,2.5,2.28,1.82,900.0
GORKHA,2007,BARLEY,6.92,6.23,12.74,3.02,26.41,118.08,781.49,83.62,8.47,10.56,15.16,2.57,1.7,2.4,2.31,1.79,1000.0
GORKHA,2008,BARLEY,7.22,5.3,12.82,3.26,28.32,124.35,951.38,10.18,8.72,10.54,14.68,3.03,1.69,2.52,2.22,1.86,869.57
GORKHA,2009,BARLEY,5.9,5.1,12.25,3.02,48.22,119.78,573.76,3.54,8.17,10.97,15.4,4.48,1.83,2.55,2.41,1.95,1000.0
GORKHA,2010,BARLEY,7.59,5.1,12.41,2.73,34.88,42.98,775.84,11.47,8.9,12.37,15.48,3.34,1.72,2.67,2.54,1.94,1000.0
GORKHA,2011,BARLEY,7.42,5.85,12.63,3.03,8.52,146.8,755.94,12.9,8.54,10.36,14.95,2.82,1.76,2.44,2.3,1.9,1000.0
GORKHA,2012,BARLEY,5.91,4.64,12.12,3.0,44.63,36.24,841.39,18.99,6.96,10.71,15.56,2.2,1.78,2.64,2.38,1.99,1102.8
GORKHA,2013,BARLEY,7.42,5.71,12.81,3.34,153.47,157.68,980.9,57.84,8.38,10.67,14.91,2.22,1.64,2.57,2.26,1.91,1101.85
GORKHA,2014,BARLEY,6.97,5.72,12.91,3.56,77.26,154.38,1116.98,49.26,8.06,10.3,15.27,2.96,1.66,2.44,2.38,1.82,1101.85
GORKHA,2015,BARLEY,7.06,6.61,12.75,3.74,73.65,283.2,1144.31,34.72,8.64,9.7,15.2,2.5,1.63,2.2,2.31,1.83,1027.52
GORKHA,2016,BARLEY,7.26,5.84,13.27,3.46,119.91,175.97,1138.42,10.09,9.0,11.45,15.09,4.16,1.7,2.45,2.28,1.78,1227.27
GORKHA,2017,BARLEY,7.87,6.52,13.2,3.45,56.13,356.51,1001.49,8.9,8.94,9.83,15.34,4.39,1.76,2.27,2.39,1.83,1363.64
GORKHA,2018,BARLEY,6.27,6.62,13.36,3.13,0.11,11.96,26.85,0.28,7.65,10.12,15.18,3.42,1.87,2.28,2.32,1.85,1422.68
GORKHA,2019,BARLEY,7.7,6.21,13.14,3.59,2.82,8.95,34.62,4.59,9.0,9.78,15.24,1.45,1.6,2.29,2.27,2.01,1410.0
GULMI,1981,BARLEY,6.78,6.33,13.57,3.85,45.92,151.89,1083.47,78.38,11.68,15.35,18.93,6.6,1.84,2.59,2.4,2.01,909.09
GULMI,1982,BARLEY,6.76,6.05,12.92,3.65,12.67,73.0,729.88,94.31,11.9,14.92,19.2,6.76,1.9,2.74,2.33,2.05,1000.0
GULMI,1983,BARLEY,7.4,5.06,12.73,2.96,119.96,67.41,561.49,18.49,12.14,15.26,19.8,6.22,1.88,3.02,2.5,2.05,1000.0
GULMI,1984,BARLEY,6.2,4.86,13.75,3.01,26.14,24.73,862.35,40.73,11.92,17.25,18.68,6.71,1.92,3.02,2.38,2.2,904.76
GULMI,1985,BARLEY,7.91,4.42,12.93,3.41,98.78,43.03,656.47,54.17,11.66,17.22,19.2,6.87,1.81,3.16,2.47,2.12,933.33
GULMI,1986,BARLEY,5.7,4.52,12.63,3.28,23.75,34.95,617.65,46.52,12.14,15.56,19.01,7.03,2.0,2.99,2.4,2.12,869.57
GULMI,1987,BARLEY,6.04,4.6,12.37,3.12,94.76,46.31,613.34,27.1,12.57,15.95,20.02,8.2,1.93,2.95,2.43,2.1,787.88
GULMI,1988,BARLEY,6.98,4.78,13.95,3.48,11.3,71.61,963.2,55.27,12.42,16.85,19.14,8.43,1.9,2.97,2.38,2.05,894.74
GULMI,1990,BARLEY,7.06,5.24,13.74,3.38,7.66,42.9,894.74,42.75,12.54,15.78,19.18,8.25,1.88,2.93,2.31,2.16,1027.78
GULMI,1991,BARLEY,5.5,3.97,13.5,3.22,3.53,43.6,482.46,44.48,12.19,16.9,19.7,7.38,2.02,3.07,2.5,2.12,918.92
GULMI,1992,BARLEY,6.86,4.0,12.61,3.03,77.93,19.24,595.96,3.71,12.34,16.77,19.2,7.03,1.92,3.46,2.47,2.16,384.62
GULMI,1993,BARLEY,5.22,4.61,13.19,2.77,2.14,69.44,499.35,10.35,13.1,15.42,19.53,8.18,2.06,2.99,2.55,2.18,940.22
GULMI,1994,BARLEY,5.54,4.13,13.36,2.83,3.46,12.74,533.37,27.52,12.32,16.95,19.85,7.56,2.1,3.12,2.43,2.32,1081.48
GULMI,1995,BARLEY,6.12,4.21,13.49,2.93,36.61,18.7,567.73,29.12,13.12,16.85,19.52,6.71,2.06,3.19,2.48,2.28,1212.5
GULMI,1996,BARLEY,6.4,4.73,13.5,2.86,46.77,58.63,475.75,68.93,12.72,16.84,19.17,7.52,2.0,3.1,2.4,2.27,1162.5
GULMI,1997,BARLEY,5.51,4.3,12.61,2.6,8.21,35.5,264.9,32.29,12.25,15.47,20.03,6.4,2.08,2.98,2.66,2.27,1363.64
GULMI,1998,BARLEY,7.76,5.05,13.82,2.79,49.9,52.7,602.1,6.49,14.09,16.29,20.01,7.82,1.9,2.93,2.52,2.19,2057.89
GULMI,1999,BARLEY,5.7,3.91,13.1,2.8,51.07,52.09,300.88,15.72,13.36,17.46,19.89,8.59,2.08,3.14,2.57,2.21,1201.04
GULMI,2000,BARLEY,6.68,4.76,13.94,2.54,5.84,64.43,727.31,10.8,13.0,16.66,18.91,7.16,1.96,2.97,2.44,2.25,1207.79
GULMI,2001,BARLEY,6.62,5.29,13.88,2.68,27.44,67.11,599.86,0.38,13.16,16.26,19.55,8.08,1.97,2.84,2.33,2.22,1200.0
GULMI,2002,BARLEY,5.78,5.11,12.44,2.99,9.6,36.74,303.23,54.93,13.28,16.9,20.07,7.75,2.15,2.85,2.59,2.15,1349.21
GULMI,2003,BARLEY,5.96,4.39,13.45,3.07,17.12,18.35,461.31,40.8,13.3,16.31,19.79,7.47,2.02,2.91,2.51,2.19,1322.75
GULMI,2004,BARLEY,7.01,5.4,14.03,3.53,59.2,111.63,999.08,34.35,11.45,17.4,18.58,7.79,1.81,2.97,2.3,2.05,1386.67
GULMI,2005,BARLEY,7.3,5.32,13.53,3.82,188.32,65.09,1001.32,55.46,11.74,15.77,19.35,7.15,1.78,2.75,2.4,2.07,1200.0
GULMI,2006,BARLEY,7.48,6.68,14.33,3.88,40.93,209.35,1000.1,14.74,12.17,15.41,18.62,9.21,1.9,2.55,2.27,2.16,1236.84
GULMI,2007,BARLEY,8.06,7.07,14.2,3.66,39.1,148.71,1227.47,130.75,12.45,15.59,19.04,7.05,1.74,2.55,2.35,2.07,1410.99
GULMI,2008,BARLEY,8.36,5.63,14.56,4.0,41.37,112.74,1674.15,10.46,12.76,15.92,18.26,7.39,1.72,2.75,2.13,2.01,819.77
GULMI,2009,BARLEY,7.1,5.74,13.64,3.75,108.52,137.05,904.82,11.42,12.22,16.3,19.34,8.7,1.92,2.7,2.32,2.23,1550.0
GULMI,2010,BARLEY,8.65,5.4,13.82,3.56,50.49,35.37,1122.83,25.18,12.96,17.82,19.4,7.67,1.8,3.02,2.43,2.07,1500.0
GULMI,2011,BARLEY,8.46,6.47,14.18,3.72,8.88,147.91,1225.19,30.36,12.6,15.57,18.68,7.09,1.77,2.71,2.35,2.1,1500.0
GULMI,2012,BARLEY,7.44,5.1,13.5,3.84,51.8,46.54,1315.44,51.36,11.35,15.98,19.5,6.6,1.94,2.98,2.39,2.22,1650.0
GULMI,2013,BARLEY,8.84,6.34,14.74,4.36,194.35,131.84,1519.1,110.37,12.56,15.98,18.48,6.62,1.78,2.93,2.24,2.14,1800.0
GULMI,2014,BARLEY,7.82,6.33,14.16,4.2,110.34,112.18,1506.38,76.49,12.38,15.7,19.24,7.25,1.94,2.81,2.38,2.07,1800.0
GULMI,2015,BARLEY,7.51,7.38,14.12,4.41,50.57,268.95,1233.07,68.57,13.03,14.91,19.21,7.32,1.87,2.54,2.33,2.04,1679.14
GULMI,2016,BARLEY,8.02,6.27,14.94,3.81,117.93,180.25,1329.15,17.06,13.16,16.86,18.95,8.63,1.82,2.9,2.29,2.09,1562.04
GULMI,2017,BARLEY,8.64,6.74,14.77,4.15,27.94,240.91,1335.19,22.04,13.17,15.74,19.23,8.82,1.88,2.6,2.41,2.04,1732.79
GULMI,2018,BARLEY,7.22,6.92,14.9,3.75,0.04,9.56,42.71,0.42,11.98,15.81,19.01,7.77,1.92,2.64,2.27,2.13,1756.2
GULMI,2019,BARLEY,8.75,6.57,14.55,4.28,1.46,5.54,41.81,6.51,13.06,15.33,19.29,6.21,1.72,2.69,2.36,2.07,1744.86
HUMLA,1981,BARLEY,2.29,3.21,7.16,1.42,19.23,132.57,304.57,62.79,-5.92,-4.13,5.42,-13.87,2.57,3.13,2.98,2.74,800.0
HUMLA,1982,BARLEY,2.48,3.24,6.57,1.43,2.0,35.02,132.16,54.69,-4.68,-4.22,5.42,-13.21,2.44,3.93,3.16,3.05,800.0
HUMLA,1983,BARLEY,2.5,3.05,6.62,1.21,33.35,82.98,206.84,11.14,-5.32,-4.79,5.45,-13.05,2.52,3.92,3.16,3.24,866.67
HUMLA,1984,BARLEY,1.9,2.77,6.84,1.23,3.31,22.19,118.73,49.11,-5.01,-2.52,6.42,-13.51,2.72,3.49,3.1,3.92,906.25
HUMLA,1985,BARLEY,2.78,2.74,6.94,1.32,25.73,38.05,148.22,67.23,-4.54,-2.46,5.91,-14.11,2.91,3.83,3.16,3.02,781.25
HUMLA,1986,BARLEY,2.36,2.7,6.46,1.28,7.52,58.51,268.63,34.47,-5.17,-4.44,5.4,-12.89,2.46,3.93,2.99,3.05,741.94
HUMLA,1987,BARLEY,1.84,2.83,6.15,1.28,13.16,59.34,59.49,30.08,-3.62,-3.74,6.1,-11.38,2.66,3.44,3.32,2.8,812.5
HUMLA,1988,BARLEY,2.17,2.58,7.04,1.43,0.39,38.34,152.69,72.78,-4.26,-3.24,6.4,-10.82,2.61,3.71,3.24,3.04,987.65
HUMLA,1990,BARLEY,2.37,2.96,7.01,1.43,2.25,43.75,121.8,38.95,-4.21,-3.47,6.74,-10.28,2.76,3.62,3.14,3.33,951.22
HUMLA,1991,BARLEY,1.76,2.68,6.66,1.35,0.4,92.96,54.31,19.01,-5.26,-4.41,6.58,-12.03,2.66,3.73,3.28,3.21,951.81
HUMLA,1992,BARLEY,2.44,2.43,6.58,1.28,44.26,15.42,93.35,5.21,-4.22,-3.16,5.88,-11.48,2.52,4.14,3.24,3.15,1126.76
HUMLA,1993,BARLEY,1.78,2.66,6.65,1.19,0.01,39.34,53.62,10.45,-3.55,-3.98,6.34,-10.34,2.5,3.68,3.49,3.4,795.38
HUMLA,1994,BARLEY,2.26,2.64,6.92,1.31,0.03,19.25,122.07,19.14,-4.82,-3.01,6.64,-12.02,2.54,3.77,3.14,3.54,1194.37
HUMLA,1995,BARLEY,2.42,2.81,6.77,1.36,22.67,16.67,81.77,46.17,-4.38,-3.62,6.56,-13.46,2.81,3.79,3.43,3.08,900.0
HUMLA,1996,BARLEY,2.43,2.93,7.14,1.19,6.16,42.52,88.15,47.01,-4.04,-3.28,6.47,-11.73,2.95,3.83,3.26,3.25,897.18
HUMLA,1997,BARLEY,2.5,2.7,6.8,1.12,4.15,50.41,108.29,53.4,-5.7,-4.26,6.4,-13.72,3.02,3.65,3.16,3.23,935.39
HUMLA,1998,BARLEY,2.78,2.92,7.26,1.19,18.33,76.28,52.42,5.34,-2.84,-2.94,7.31,-11.76,2.8,3.45,3.44,2.98,679.01
HUMLA,1999,BARLEY,2.11,2.23,6.93,1.16,7.67,22.13,80.74,12.62,-3.93,-1.96,6.72,-10.3,2.77,3.75,3.3,3.06,730.82
HUMLA,2000,BARLEY,2.31,2.66,7.4,1.11,0.64,57.07,188.94,18.26,-3.45,-2.65,6.09,-12.04,2.68,3.55,3.21,3.35,730.82
HUMLA,2001,BARLEY,2.3,2.94,7.2,1.1,7.15,35.87,191.2,2.38,-3.42,-2.83,6.28,-10.96,2.55,3.44,3.25,3.39,1397.67
HUMLA,2002,BARLEY,2.27,2.71,6.61,1.22,4.13,13.69,109.0,56.62,-4.54,-2.29,6.03,-12.1,2.56,3.54,3.33,3.26,1397.67
HUMLA,2003,BARLEY,2.08,2.64,7.26,1.28,19.49,9.71,175.03,33.81,-4.58,-3.12,6.54,-12.29,2.55,3.91,3.32,3.05,1200.0
