ID,DISTRICT,YEAR,autumn_humidity,spring_humidity,summer_humidity,winter_humidity,autumn_rainfall,spring_rainfall,summer_rainfall,winter_rainfall,autumn_temperature,spring_temperature,summer_temperature,winter_temperature,autumn_wind_speed,spring_wind_speed,summer_wind_speed,winter_wind_speed
915.0,Jhapa,1999.0,11.24,7.57,17.76,4.88,100.33,166.1,852.05,8.6,20.22,25.58,25.47,16.45,1.75,2.72,2.56,1.94
916.0,Jhapa,2000.0,10.56,8.54,17.88,4.13,15.59,154.1,640.84,12.09,21.27,24.22,25.54,14.75,1.82,2.63,2.55,2.06
917.0,Jhapa,2001.0,11.81,8.0,18.13,4.1,120.81,144.56,748.02,2.37,20.42,24.87,25.84,15.19,1.6,2.63,2.53,1.94
918.0,Jhapa,2002.0,10.54,9.63,17.81,5.19,18.51,201.63,794.97,14.58,20.5,24.11,25.41,15.63,1.76,2.64,2.46,1.96
919.0,Jhapa,2003.0,11.16,8.47,18.05,5.36,139.34,95.7,788.68,65.7,19.88,24.45,25.78,14.88,1.68,2.51,2.47,1.88
920.0,Jhapa,2004.0,10.94,9.34,18.14,6.01,84.49,143.72,1104.03,12.5,19.15,25.13,25.03,14.88,1.65,2.53,2.45,1.81
921.0,Jhapa,2005.0,11.38,8.74,17.94,5.93,146.6,160.13,1062.06,16.63,19.53,24.67,25.96,15.4,1.65,2.49,2.4,2.04
922.0,Jhapa,2006.0,11.43,8.74,18.01,6.0,35.16,132.39,1068.14,4.92,19.82,24.73,25.36,16.02,1.57,2.55,2.46,1.82
923.0,Jhapa,2007.0,12.22,9.63,18.18,5.76,45.54,234.22,1204.47,30.49,20.18,24.52,25.21,14.28,1.53,2.35,2.39,1.8
924.0,Jhapa,2008.0,12.16,9.12,18.31,6.3,96.89,152.04,1089.59,23.47,20.28,24.63,25.04,14.75,1.52,2.38,2.3,1.83
925.0,Jhapa,2009.0,11.02,8.34,17.96,5.82,174.64,233.33,896.55,2.0,19.86,24.74,25.8,15.72,1.78,2.61,2.38,1.85
926.0,Jhapa,2010.0,12.84,8.76,18.45,5.16,64.9,245.69,1510.27,3.87,20.24,25.72,25.08,15.17,1.54,2.59,2.22,1.91
927.0,Jhapa,2011.0,12.3,9.44,18.33,5.93,31.26,214.89,1497.95,23.4,19.95,23.95,25.01,14.36,1.47,2.47,2.46,1.9
928.0,Jhapa,2012.0,9.43,8.22,18.26,5.24,43.03,176.49,1113.68,13.48,19.29,24.78,25.84,14.51,2.1,2.75,2.14,2.04
929.0,Jhapa,2013.0,12.02,8.46,18.5,5.32,196.44,275.25,1232.32,32.49,19.82,24.62,25.41,15.05,1.71,2.67,1.94,2.32
930.0,Jhapa,2014.0,11.7,7.92,18.85,5.89,10.73,230.73,1025.6,16.11,20.45,25.06,25.86,15.17,1.66,2.75,2.09,2.05
931.0,Jhapa,2015.0,11.68,10.27,18.71,5.95,25.32,289.46,1078.21,11.38,21.38,24.47,25.8,16.26,1.65,2.53,2.24,2.13
932.0,Jhapa,2016.0,12.87,8.78,19.0,5.97,88.63,269.89,1251.78,13.43,20.86,26.19,25.51,16.54,1.51,2.95,2.31,2.1
933.0,Jhapa,2017.0,12.78,10.43,18.88,6.25,70.5,277.96,1069.74,3.31,20.96,24.34,25.73,16.86,1.76,2.56,2.47,1.96
934.0,Jhapa,2018.0,10.58,10.38,18.8,5.32,0.77,8.52,31.06,0.28,20.3,23.82,25.85,15.48,1.72,2.46,2.33,1.99
935.0,Jhapa,2019.0,13.08,9.67,18.93,5.84,0.68,7.26,41.79,1.4,20.39,24.22,25.91,15.39,1.57,2.62,2.5,2.0
936.0,Jumla,1981.0,5.09,5.65,11.96,3.19,40.08,171.6,674.44,86.53,7.78,11.22,16.35,2.04,1.96,2.36,2.19,2.01
937.0,Jumla,1982.0,5.22,5.69,11.04,3.0,6.59,72.72,420.99,106.42,8.44,10.46,16.59,2.47,1.97,2.55,2.37,1.95
938.0,Jumla,1983.0,5.88,4.73,11.25,2.61,72.68,71.05,594.55,31.38,7.98,10.93,16.94,1.98,1.93,2.68,2.32,2.0
939.0,Jumla,1984.0,4.38,4.64,12.13,2.61,13.21,35.44,468.13,69.95,8.58,12.84,16.38,2.15,2.1,2.66,2.34,2.06
940.0,Jumla,1985.0,6.36,4.0,11.61,2.66,81.82,65.83,504.68,70.48,8.18,13.15,16.5,2.44,1.87,2.76,2.32,2.12
941.0,Jumla,1986.0,4.87,4.31,11.16,2.76,15.34,61.1,611.09,49.12,8.18,11.26,16.2,2.78,1.96,2.68,2.29,2.04
942.0,Jumla,1987.0,3.69,4.47,10.18,2.48,31.86,74.76,264.84,33.61,9.77,11.52,17.77,4.23,2.15,2.61,2.55,2.07
943.0,Jumla,1988.0,5.43,4.17,12.21,2.91,1.94,78.43,607.94,109.71,8.75,12.69,16.73,4.16,2.06,2.77,2.28,2.03
944.0,Jumla,1989.0,4.0,3.57,11.53,2.36,6.06,31.13,318.76,44.79,8.85,12.18,17.04,2.63,2.17,2.76,2.4,2.09
945.0,Jumla,1990.0,5.12,4.95,12.03,2.75,2.89,66.7,435.92,68.42,9.2,11.5,17.05,4.46,2.04,2.65,2.35,2.07
946.0,Jumla,1991.0,3.96,3.83,11.35,2.64,2.26,67.77,255.29,41.5,8.65,12.4,17.42,3.32,2.12,2.75,2.48,2.08
947.0,Jumla,1992.0,5.16,3.68,11.08,2.52,44.02,24.42,399.74,5.3,8.83,12.45,16.65,3.36,2.05,2.76,2.45,2.05
948.0,Jumla,1993.0,3.56,4.11,11.44,2.25,0.1,59.53,242.51,18.69,9.84,11.35,17.23,4.47,2.2,2.71,2.47,2.1
949.0,Jumla,1994.0,4.49,3.88,11.57,2.47,0.48,19.96,288.82,35.32,8.86,12.76,17.61,3.41,2.17,2.81,2.48,2.18
950.0,Jumla,1995.0,4.88,3.97,11.45,2.57,21.35,14.12,301.52,46.82,9.62,12.55,17.47,2.51,2.12,2.72,2.52,2.11
951.0,Jumla,1996.0,5.28,4.36,11.95,2.39,19.5,43.1,285.41,67.12,9.36,12.66,16.92,3.64,2.0,2.69,2.47,2.1
952.0,Jumla,1997.0,4.64,4.06,11.38,2.24,7.36,36.79,221.84,62.26,8.22,11.31,17.31,2.12,2.0,2.65,2.52,2.16
953.0,Jumla,1998.0,5.75,4.62,11.88,2.38,35.02,79.22,224.74,9.13,10.8,12.04,18.0,3.94,2.12,2.65,2.57,2.09
954.0,Jumla,1999.0,4.2,3.16,11.36,2.2,23.2,26.17,197.77,18.12,9.83,13.62,17.54,4.61,2.16,2.87,2.56,2.15
955.0,Jumla,2000.0,5.12,4.21,12.44,2.2,0.72,81.52,528.09,22.78,9.39,12.74,16.22,3.11,2.05,2.74,2.3,2.14
956.0,Jumla,2001.0,4.77,4.54,12.28,2.14,18.44,45.05,465.9,1.02,9.93,12.2,16.85,4.31,2.09,2.63,2.34,2.1
957.0,Jumla,2002.0,4.58,4.24,10.69,2.46,6.48,19.94,245.16,86.25,9.48,13.18,17.43,3.56,2.12,2.7,2.5,2.13
958.0,Jumla,2003.0,4.8,4.06,11.86,2.64,28.06,8.55,437.51,49.38,9.36,12.22,17.22,3.3,2.03,2.71,2.36,2.11
959.0,Jumla,2004.0,5.5,4.79,12.14,2.88,36.38,135.87,588.85,28.95,7.99,13.55,16.24,4.1,1.94,2.64,2.22,2.01
960.0,Jumla,2005.0,5.72,5.08,12.0,3.11,40.2,101.91,787.39,77.17,8.14,11.58,16.77,2.47,1.86,2.49,2.22,2.02
961.0,Jumla,2006.0,5.93,5.93,12.54,3.13,22.91,169.51,687.0,24.54,8.65,11.4,16.26,5.47,1.94,2.4,2.16,1.99
962.0,Jumla,2007.0,6.15,6.32,12.78,2.93,6.67,208.6,886.65,121.96,8.78,11.21,16.4,2.99,1.84,2.34,2.17,1.96
963.0,Jumla,2008.0,6.62,5.1,12.93,3.31,11.69,97.73,1008.15,13.82,9.2,11.84,15.7,3.43,1.8,2.45,2.06,1.97
964.0,Jumla,2009.0,5.91,5.02,11.64,3.2,128.18,60.12,631.48,19.84,8.42,12.35,17.05,4.59,1.9,2.56,2.36,2.01
965.0,Jumla,2010.0,7.02,4.82,12.08,3.11,50.91,35.56,896.89,46.53,9.29,13.8,16.79,3.4,1.83,2.64,2.26,2.06
966.0,Jumla,2011.0,7.02,5.93,12.79,3.3,1.64,91.73,1071.57,67.88,9.19,11.36,16.08,2.57,1.84,2.41,2.12,1.99
967.0,Jumla,2012.0,6.48,4.95,12.16,3.43,7.09,50.84,724.06,63.08,8.09,11.5,17.13,2.01,1.87,2.48,2.38,2.03
968.0,Jumla,2013.0,7.46,5.85,13.58,3.85,69.86,46.56,1056.36,185.53,9.34,12.14,16.19,2.17,1.8,2.47,2.32,1.99
969.0,Jumla,2014.0,6.44,5.9,12.42,3.54,47.94,74.92,656.46,113.22,9.12,11.46,17.1,2.83,1.92,2.43,2.4,2.03
970.0,Jumla,2015.0,6.06,6.67,12.38,3.68,22.65,229.35,544.01,94.96,10.05,10.95,16.7,3.3,1.94,2.23,2.31,2.1
971.0,Jumla,2016.0,6.12,5.79,13.3,2.91,18.79,110.92,631.64,36.61,10.04,13.12,16.85,5.03,1.99,2.52,2.37,2.02
972.0,Jumla,2017.0,6.91,5.73,13.08,3.31,4.09,149.2,698.09,28.26,9.58,12.26,16.95,4.94,1.92,2.48,2.39,2.1
973.0,Jumla,2018.0,6.11,5.81,13.16,3.14,0.28,5.81,26.06,0.55,8.16,12.42,16.81,4.18,1.88,2.57,2.28,2.06
974.0,Jumla,2019.0,6.9,5.89,12.85,3.6,0.84,3.19,22.06,7.65,9.7,11.08,17.0,1.48,1.84,2.41,2.31,2.1
975.0,Kavre,1981.0,6.67,6.51,13.49,3.44,19.29,204.69,739.53,25.96,10.42,13.33,17.33,5.38,1.72,2.49,2.16,1.9
976.0,Kavre,1982.0,6.34,5.62,12.8,3.33,10.14,72.03,505.69,88.29,10.44,13.41,17.74,5.35,1.9,2.65,2.28,1.9
977.0,Kavre,1983.0,6.32,4.81,12.52,2.41,42.02,62.39,355.2,5.41,11.28,13.46,18.32,4.68,1.83,2.82,2.34,2.05
978.0,Kavre,1984.0,6.44,4.84,13.22,2.53,13.38,57.54,669.87,20.71,10.58,15.22,17.06,5.44,1.79,2.81,2.15,2.08
979.0,Kavre,1985.0,7.9,4.47,12.82,3.2,69.03,35.37,609.88,21.27,10.2,15.24,17.59,5.52,1.64,2.86,2.28,1.98
980.0,Kavre,1986.0,5.52,4.71,12.63,3.07,34.22,50.99,489.63,43.26,10.64,13.56,17.39,5.6,1.89,2.8,2.2,2.02
981.0,Kavre,1987.0,6.98,4.3,12.63,3.02,82.94,35.76,583.96,8.48,10.88,13.99,17.98,6.64,1.67,2.79,2.24,1.98
982.0,Kavre,1988.0,6.23,5.46,13.45,3.26,11.95,137.73,592.48,25.82,11.28,14.46,17.61,7.04,1.84,2.7,2.16,1.94
983.0,Kavre,1989.0,5.58,4.41,13.04,2.61,11.26,68.1,396.42,33.11,11.15,14.47,17.72,5.0,1.98,2.84,2.3,2.16
984.0,Kavre,1990.0,6.56,5.16,13.33,3.06,21.64,29.39,611.57,18.47,11.28,13.82,17.84,6.87,1.78,2.75,2.2,1.94
985.0,Kavre,1991.0,5.22,4.13,13.16,2.8,2.42,32.71,364.46,22.63,11.0,14.9,18.02,5.9,1.9,2.81,2.31,2.04
986.0,Kavre,1992.0,6.29,4.03,12.06,2.72,45.4,22.75,356.71,9.92,11.14,14.82,17.92,5.1,1.9,3.03,2.37,2.03
987.0,Kavre,1993.0,5.69,5.03,12.87,2.64,7.97,107.7,371.55,8.57,11.81,13.43,17.93,6.57,1.95,2.77,2.31,2.01
988.0,Kavre,1994.0,5.1,4.42,12.92,2.6,3.66,28.16,325.32,16.81,11.01,14.79,18.59,5.98,2.05,2.85,2.38,2.15
989.0,Kavre,1995.0,5.94,4.18,13.48,2.65,39.01,18.87,466.39,22.61,11.66,14.97,17.86,5.19,1.94,2.94,2.26,2.11
990.0,Kavre,1996.0,6.17,4.63,13.15,2.72,22.49,35.63,448.8,36.02,11.38,14.99,17.54,5.92,1.87,2.88,2.25,2.05
991.0,Kavre,1997.0,5.48,4.42,12.74,2.5,5.88,45.86,362.12,21.55,10.8,13.46,18.0,4.75,2.0,2.75,2.36,2.07
992.0,Kavre,1998.0,7.47,5.45,13.27,2.58,24.85,55.39,446.23,3.98,13.02,14.3,18.4,6.27,1.83,2.73,2.32,2.06
993.0,Kavre,1999.0,6.02,4.24,13.02,2.65,43.81,45.17,323.4,2.6,11.88,15.62,18.05,7.34,1.9,2.85,2.36,2.02
994.0,Kavre,2000.0,6.86,5.22,13.51,2.4,4.01,63.0,530.63,1.93,11.74,14.4,17.49,5.55,1.88,2.73,2.27,2.08
995.0,Kavre,2001.0,7.05,5.36,13.42,2.44,21.1,44.77,451.0,0.46,11.84,14.51,18.1,6.51,1.83,2.78,2.28,2.03
996.0,Kavre,2002.0,5.96,6.1,12.68,2.97,21.2,85.96,315.65,28.8,11.68,14.41,18.1,6.31,1.94,2.66,2.37,1.99
997.0,Kavre,2003.0,5.85,5.0,13.12,3.02,31.25,17.7,347.91,59.17,12.0,14.08,18.22,5.76,1.92,2.72,2.34,1.96
998.0,Kavre,2004.0,6.98,6.39,13.75,3.58,81.26,251.59,771.17,18.58,9.76,14.68,17.08,5.9,1.66,2.5,2.14,1.91
999.0,Kavre,2005.0,7.07,5.63,13.31,3.65,115.34,75.33,701.08,56.55,10.44,13.74,17.84,5.74,1.62,2.59,2.22,1.9
1000.0,Kavre,2006.0,7.57,6.44,13.67,3.67,26.07,146.5,765.6,19.37,10.54,13.86,17.3,7.72,1.72,2.51,2.12,1.95
1001.0,Kavre,2007.0,7.97,6.94,13.86,3.57,22.27,130.67,827.72,69.72,11.2,13.95,17.39,5.58,1.62,2.42,2.13,1.9
1002.0,Kavre,2008.0,8.2,6.06,13.89,3.86,23.04,144.8,929.68,16.5,11.34,13.9,17.01,5.85,1.62,2.59,2.07,1.97
1003.0,Kavre,2009.0,6.54,5.67,13.3,3.49,49.29,110.71,580.71,2.84,11.24,14.36,17.89,7.3,1.82,2.63,2.28,2.02
1004.0,Kavre,2010.0,8.55,5.68,13.5,3.12,39.4,65.67,800.67,10.95,11.52,15.75,17.76,6.33,1.64,2.75,2.35,1.99
1005.0,Kavre,2011.0,8.43,6.52,13.76,3.61,7.05,151.03,797.33,12.88,11.02,13.53,17.23,5.55,1.63,2.53,2.16,1.96
1006.0,Kavre,2012.0,6.24,5.19,13.17,3.39,24.92,43.72,804.69,15.38,9.76,14.28,18.03,5.28,1.86,2.82,2.26,2.14
1007.0,Kavre,2013.0,8.38,6.02,13.72,3.64,146.33,150.04,903.69,47.59,11.04,14.09,17.35,5.37,1.62,2.76,2.1,2.07
1008.0,Kavre,2014.0,7.84,6.06,13.98,4.04,52.61,151.26,936.25,39.58,10.99,13.93,17.72,5.91,1.71,2.65,2.26,1.94
1009.0,Kavre,2015.0,7.83,6.99,13.72,4.17,39.93,173.54,820.84,11.13,11.44,13.63,17.82,5.93,1.65,2.46,2.34,1.91
1010.0,Kavre,2016.0,8.24,6.21,14.32,3.94,50.7,109.56,849.54,14.18,11.79,15.16,17.55,7.02,1.62,2.74,2.19,1.9
1011.0,Kavre,2017.0,8.65,6.87,14.17,3.88,46.46,192.15,698.76,8.75,11.77,13.79,17.9,7.43,1.69,2.52,2.35,1.88
1012.0,Kavre,2018.0,6.84,7.1,14.25,3.4,0.2,6.26,21.61,0.16,10.54,13.68,17.73,6.32,1.84,2.5,2.21,1.93
1013.0,Kavre,2019.0,8.68,6.44,14.04,3.94,1.22,4.49,25.96,2.55,11.66,13.91,17.98,5.16,1.59,2.58,2.26,1.95
1014.0,Kailali,1981.0,7.88,7.04,16.7,4.94,54.32,166.74,922.31,83.06,19.35,25.46,27.28,14.24,1.91,2.44,2.18,1.99
1015.0,Kailali,1982.0,8.22,8.0,15.54,4.79,13.42,139.79,736.48,131.84,19.93,24.15,28.04,14.09,1.99,2.7,2.14,2.06
1016.0,Kailali,1983.0,9.22,5.83,15.4,4.12,85.39,57.2,823.9,44.86,19.14,25.19,28.54,13.49,1.79,2.81,2.19,2.1
1017.0,Kailali,1984.0,6.94,5.61,16.86,3.94,16.81,35.31,739.93,63.59,20.15,27.14,27.29,13.72,2.09,2.82,1.98,2.2
1018.0,Kailali,1985.0,9.99,4.79,16.14,4.08,134.62,69.61,809.12,47.79,18.55,27.35,27.55,14.57,1.75,2.97,2.15,2.18
1019.0,Kailali,1986.0,6.93,5.42,15.23,4.57,18.72,53.61,784.49,62.19,20.03,25.65,27.44,14.28,2.02,2.83,2.04,2.07
1020.0,Kailali,1987.0,5.78,5.56,13.55,3.72,43.75,71.0,370.98,37.08,20.96,25.71,30.18,15.58,2.04,2.9,2.19,2.05
1021.0,Kailali,1988.0,8.38,5.34,17.22,4.37,2.74,89.86,987.83,118.52,20.42,26.83,27.43,15.59,1.96,2.82,2.04,2.06
1022.0,Kailali,1989.0,5.78,4.39,15.93,3.61,6.96,29.87,528.96,54.34,21.03,26.22,28.2,14.13,2.22,3.06,2.07,2.2
1023.0,Kailali,1990.0,8.0,6.49,16.81,4.17,5.45,71.03,744.85,89.05,20.68,25.54,27.68,15.86,1.99,2.69,2.08,2.2
1024.0,Kailali,1991.0,6.46,4.47,15.62,3.99,4.87,42.98,484.06,52.1,20.08,27.07,28.72,15.25,2.1,2.89,2.16,2.21
1025.0,Kailali,1992.0,7.5,4.58,15.17,3.98,52.74,24.97,614.11,7.91,20.38,26.46,28.15,14.65,2.05,3.12,2.17,2.1
1026.0,Kailali,1993.0,5.06,5.15,15.52,3.12,0.07,70.41,437.99,24.52,21.67,25.43,28.6,15.73,2.2,2.77,2.19,2.2
1027.0,Kailali,1994.0,6.74,4.86,16.0,3.76,0.56,22.01,525.3,50.5,20.92,27.01,28.61,15.46,2.18,2.85,2.15,2.24
1028.0,Kailali,1995.0,7.29,4.76,15.72,3.91,14.91,9.71,515.9,47.95,21.48,26.89,28.72,14.77,2.11,2.85,2.24,2.23
1029.0,Kailali,1996.0,8.22,5.47,16.44,3.93,29.4,34.81,556.01,90.95,20.3,26.81,27.86,14.93,2.01,2.85,2.17,2.18
1030.0,Kailali,1997.0,6.89,5.11,15.26,3.59,19.9,37.74,350.44,69.29,20.88,25.48,28.78,14.03,2.0,2.77,2.18,2.22
1031.0,Kailali,1998.0,9.57,6.0,16.29,4.06,74.71,85.14,425.48,11.95,21.92,25.65,28.65,14.59,1.94,2.62,2.28,2.01
1032.0,Kailali,1999.0,6.75,3.95,15.48,3.58,32.06,27.64,377.32,24.21,21.08,27.55,28.87,15.77,2.1,2.95,2.07,2.14
1033.0,Kailali,2000.0,7.77,5.32,17.39,3.31,0.48,107.0,793.86,25.44,20.85,26.81,26.82,14.66,1.98,2.76,2.04,2.19
1034.0,Kailali,2001.0,7.12,5.6,16.94,3.06,27.29,50.64,657.51,4.92,21.51,26.5,27.83,15.56,2.02,2.67,1.91,2.14
1035.0,Kailali,2002.0,7.43,5.27,14.43,4.11,7.02,28.97,417.83,110.69,21.26,27.35,29.48,15.05,2.1,2.7,2.25,2.18
1036.0,Kailali,2003.0,8.4,4.92,16.35,4.78,36.49,11.13,731.47,59.34,20.23,26.35,28.25,14.46,1.94,2.74,2.03,2.05
1037.0,Kailali,2004.0,8.25,6.24,16.98,4.89,43.78,140.46,807.0,34.22,19.62,27.41,27.01,14.79,1.9,2.73,2.03,2.0
1038.0,Kailali,2005.0,9.45,6.63,16.49,4.95,30.83,104.79,1065.59,80.61,19.52,25.7,27.78,14.52,1.76,2.5,2.18,2.08
1039.0,Kailali,2006.0,8.88,7.8,17.48,4.62,26.71,162.41,900.69,21.41,20.95,25.48,26.98,16.53,1.9,2.35,1.92,2.11
1040.0,Kailali,2007.0,9.86,8.6,17.7,4.66,4.86,203.19,1179.34,120.28,19.78,25.33,27.1,14.53,1.74,2.43,2.01,2.09
1041.0,Kailali,2008.0,11.3,6.2,18.38,4.95,12.82,95.6,1377.43,12.66,19.95,26.33,25.88,14.69,1.58,2.59,1.78,1.95
1042.0,Kailali,2009.0,9.59,6.19,16.13,5.13,154.95,53.18,884.82,20.35,19.42,26.59,28.48,15.51,1.84,2.69,2.14,2.01
1043.0,Kailali,2010.0,11.9,5.69,16.71,5.21,47.7,40.23,1259.43,50.42,20.24,28.34,27.79,14.53,1.69,2.79,2.1,1.96
1044.0,Kailali,2011.0,11.23,7.43,17.95,5.33,1.37,94.2,1484.89,71.18,19.8,25.71,26.63,13.89,1.69,2.54,1.92,1.95
1045.0,Kailali,2012.0,10.19,5.84,16.47,5.29,5.57,42.25,975.18,72.31,19.42,25.98,28.15,13.83,1.75,2.7,2.3,2.05
1046.0,Kailali,2013.0,11.6,7.08,18.9,6.23,68.29,34.12,1476.28,183.15,20.02,26.55,26.37,13.97,1.66,2.76,2.03,1.94
1047.0,Kailali,2014.0,9.16,7.34,16.57,5.57,41.64,73.11,899.39,121.76,20.68,25.67,28.48,14.26,1.86,2.77,2.15,2.0
1048.0,Kailali,2015.0,8.41,8.75,16.82,5.24,14.05,215.73,772.28,85.72,22.12,25.05,27.75,15.17,2.08,2.51,2.14,2.04
1049.0,Kailali,2016.0,9.12,7.0,18.34,4.07,15.88,114.66,932.56,25.99,21.1,27.55,27.3,16.28,1.85,2.76,2.04,2.13
1050.0,Kailali,2017.0,9.9,6.89,17.91,4.91,1.04,120.22,949.55,32.52,21.2,26.98,27.58,16.39,1.88,2.59,2.1,2.04
1051.0,Kailali,2018.0,9.81,7.31,18.1,4.52,0.24,5.43,37.19,0.57,19.72,26.76,27.44,15.2,1.82,2.66,2.09,2.06
1052.0,Kailali,2019.0,10.84,7.29,17.78,5.7,0.64,2.0,30.6,7.24,20.54,25.69,27.88,13.63,1.56,2.59,2.04,2.01
1053.0,Kanchanpur,1981.0,6.53,6.29,15.17,4.27,49.14,134.65,785.82,70.93,16.92,22.71,24.89,11.72,2.0,2.56,2.24,2.05
1054.0,Kanchanpur,1982.0,7.38,7.8,14.22,4.32,14.68,197.35,667.02,114.04,17.1,20.61,25.26,11.5,2.04,2.67,2.27,2.08
1055.0,Kanchanpur,1983.0,7.54,5.78,14.5,3.68,71.42,69.94,731.24,43.68,16.51,21.66,25.67,10.83,1.86,2.84,2.22,2.11
1056.0,Kanchanpur,1984.0,6.36,5.01,15.59,3.46,8.72,24.16,687.92,52.06,17.24,24.26,24.73,11.22,2.1,2.99,2.02,2.24
1057.0,Kanchanpur,1985.0,8.65,4.52,15.07,3.62,125.68,57.09,791.49,42.5,16.04,24.25,24.82,11.9,1.82,3.05,2.21,2.2
1058.0,Kanchanpur,1986.0,6.2,5.28,13.92,4.12,12.38,50.29,691.88,72.87,17.36,22.32,24.84,11.59,2.07,2.9,2.09,2.08
1059.0,Kanchanpur,1987.0,4.65,5.29,12.21,3.33,26.01,57.28,291.15,39.12,18.66,22.46,27.54,13.1,2.14,2.96,2.32,2.08
1060.0,Kanchanpur,1988.0,7.32,4.78,15.64,3.98,1.34,67.28,784.04,107.09,17.76,23.84,24.95,13.05,2.05,2.96,2.13,2.08
1061.0,Kanchanpur,1989.0,4.9,4.15,14.23,3.32,8.81,35.23,365.46,51.69,18.42,23.02,25.92,11.53,2.32,3.04,2.18,2.21
1062.0,Kanchanpur,1990.0,7.2,6.26,15.53,3.86,5.95,66.35,637.76,95.83,17.86,22.11,25.23,13.31,2.0,2.74,2.15,2.23
1063.0,Kanchanpur,1991.0,5.79,4.54,14.37,3.74,3.77,54.85,445.16,50.82,17.32,23.52,25.96,12.36,2.1,2.96,2.19,2.19
1064.0,Kanchanpur,1992.0,6.72,4.35,13.72,3.66,61.0,17.07,432.5,13.48,17.62,23.15,25.7,12.11,2.06,3.09,2.3,2.12
1065.0,Kanchanpur,1993.0,4.92,4.98,14.73,3.0,0.06,54.77,472.27,34.11,18.71,22.31,25.58,13.16,2.23,2.8,2.21,2.2
1066.0,Kanchanpur,1994.0,6.73,4.77,15.2,3.64,0.04,27.85,646.73,60.91,17.78,23.69,25.56,12.65,2.14,2.92,2.09,2.21
1067.0,Kanchanpur,1995.0,7.15,4.75,14.76,3.82,9.91,15.51,563.62,70.01,18.21,23.44,25.76,11.77,2.08,2.82,2.28,2.22
1068.0,Kanchanpur,1996.0,7.9,5.53,15.74,3.82,22.75,47.66,775.79,108.9,17.11,23.37,24.78,12.26,1.95,2.87,2.14,2.15
1069.0,Kanchanpur,1997.0,6.72,5.36,15.01,3.52,28.49,69.75,483.22,72.51,17.4,21.79,25.27,11.17,1.98,2.76,2.12,2.2
1070.0,Kanchanpur,1998.0,9.22,5.85,15.54,3.94,115.32,101.39,519.86,10.47,18.61,22.44,25.65,11.99,1.96,2.68,2.23,2.03
1071.0,Kanchanpur,1999.0,6.26,3.79,14.82,3.52,27.4,13.75,458.44,30.59,18.16,24.38,25.76,12.97,2.09,3.06,2.12,2.14
1072.0,Kanchanpur,2000.0,6.98,5.23,16.34,3.19,0.55,117.53,820.27,29.7,17.99,23.5,24.05,11.9,1.99,2.83,2.05,2.24
1073.0,Kanchanpur,2001.0,6.44,5.53,16.06,2.86,13.57,70.12,750.18,13.38,18.72,23.0,24.76,13.08,2.05,2.74,1.95,2.21
1074.0,Kanchanpur,2002.0,7.12,5.28,13.55,3.89,5.7,51.09,551.06,139.58,18.02,24.01,26.27,12.21,2.09,2.76,2.26,2.18
1075.0,Kanchanpur,2003.0,7.86,4.89,15.48,4.49,42.57,19.87,994.87,70.75,17.12,23.08,25.31,11.8,1.9,2.84,2.07,2.06
1076.0,Kanchanpur,2004.0,7.58,6.01,15.6,4.6,53.76,117.77,830.56,39.56,16.73,24.19,24.37,12.12,1.89,2.89,2.07,1.98
1077.0,Kanchanpur,2005.0,8.12,6.32,15.36,4.46,5.92,95.1,1084.77,82.56,16.86,22.45,25.14,11.74,1.82,2.61,2.21,2.14
1078.0,Kanchanpur,2006.0,8.04,7.23,16.02,4.15,24.54,145.48,825.63,20.48,18.07,22.45,24.5,14.24,1.98,2.44,2.0,2.09
1079.0,Kanchanpur,2007.0,8.27,7.79,16.44,4.11,2.48,161.35,1154.08,102.88,17.1,22.47,24.6,12.25,1.77,2.56,2.09,2.11
1080.0,Kanchanpur,2008.0,9.82,5.71,17.0,4.34,20.36,73.86,1344.17,11.78,17.37,23.2,23.4,12.27,1.64,2.75,1.86,2.04
1081.0,Kanchanpur,2009.0,8.34,5.65,14.94,4.54,139.7,46.65,914.81,18.41,16.87,23.53,25.76,13.33,1.89,2.77,2.18,2.1
1082.0,Kanchanpur,2010.0,10.42,5.27,15.38,4.6,35.14,26.2,1450.86,57.73,17.76,25.23,25.1,12.2,1.72,2.91,2.15,2.05
1083.0,Kanchanpur,2011.0,9.84,7.02,16.7,4.64,5.19,98.31,1439.52,69.59,17.2,22.41,23.98,11.54,1.72,2.62,1.95,2.01
1084.0,Kanchanpur,2012.0,8.9,5.43,15.34,4.65,5.78,40.48,892.74,58.87,17.05,22.77,25.68,11.49,1.93,2.78,2.32,2.14
1085.0,Kanchanpur,2013.0,10.1,6.76,17.66,5.52,48.56,30.7,1417.82,207.07,17.7,23.47,23.92,11.67,1.76,2.82,2.1,2.03
1086.0,Kanchanpur,2014.0,8.04,7.14,15.42,4.93,39.42,88.73,758.85,157.33,18.48,22.26,25.82,12.15,2.01,2.77,2.29,2.04
1087.0,Kanchanpur,2015.0,8.02,8.24,15.68,4.89,17.98,216.07,752.51,103.6,19.18,21.88,25.09,12.69,2.12,2.56,2.23,2.1
1088.0,Kanchanpur,2016.0,7.87,7.0,17.08,3.74,5.88,122.84,828.36,24.14,18.69,24.12,24.77,13.83,1.97,2.86,2.08,2.14
